MFG_DAY,TFT_CHIP_ID,LOT_ID,TFT_GLASS_ID,CF_GLASS_ID,PRODUCT_CODE,MODULE_MODEL_NO,MULTI_DEFECT_CODE,MULTI_JND,PIC_ID,TEST_TOOL_ID,X,Y,GRADE
5/9/2022,D4HL0DA,7C2D4H,7C2D4HL0D,D85Q143HRD,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4HL0DAZZ_20220509125334_0_L050P_resize.bmp,JI16,2844,1818,P
5/9/2022,D4HL5AB,7C2D4H,7C2D4HL5A,D85Q143K9U,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4HL5ABZZ_20220509205309_0_L050P_resize.bmp,JI16,2004,1442,P
5/9/2022,D4HL5GB,7C2D4H,7C2D4HL5G,D85Q143L5P,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4HL5GBZZ_20220509204851_0_L050P_resize.bmp,JI16,2134,1377,P
5/9/2022,D4HQ6AB,7A2D4H,7A2D4HQ6A,D85Q143FH3,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D4HQ6ABZZ_20220509235741_0_L050P_resize.bmp,JI16,1760,2035,P
5/9/2022,D4HS2FB,7H2D4H,7H2D4HS2F,D85Q143G3N,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4HS2FBZZ_20220509210133_0_L050P_resize.bmp,JI15,2243,2091,P
5/9/2022,D4HS4SA,7H2D4H,7H2D4HS4S,D85Q143LRR,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4HS4SAZZ_20220509233320_0_L050P_resize.bmp,JI16,3617,580,P
5/9/2022,D4HZ8NB,UN2D4H,UN2D4HZ8N,D85Q143J21,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,UN2D4HZ8NBZZ_20220509210209_0_L050P_resize.bmp,JI16,1725,1848,P
5/9/2022,D4HZ8YA,UN2D4H,UN2D4HZ8Y,D85Q143JZL,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,UN2D4HZ8YAZZ_20220509072906_0_L050P_resize.bmp,JI16,257,2086,P
5/9/2022,D4J14KB,7C2D4J,7C2D4J14K,D85Q143HWS,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4J14KBZZ_20220509165512_0_L050P_resize.bmp,JI16,3684,1848,P
5/9/2022,D4J251A,7A2D4J,7A2D4J251,D85Q143HMC,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4J251AZZ_20220509233413_0_L050P_resize.bmp,JI16,2624,1927,P
5/9/2022,D4J49CB,7H2D4J,7H2D4J49C,D85Q143H0U,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4J49CBZZ_20220509084145_0_L050P_resize.bmp,JI15,3077,2086,P
5/9/2022,D4J86ZA,7C2D4J,7C2D4J86Z,D85Q143JAQ,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4J86ZAZZ_20220509074048_0_L050P_resize.bmp,JI16,3575,1955,P
5/9/2022,D4J89KA,7C2D4J,7C2D4J89K,D85Q143HTE,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4J89KAZZ_20220509190054_0_L050P_resize.bmp,JI16,3324,1928,P
5/9/2022,D4J93BA,7C2D4J,7C2D4J93B,D85Q143J83,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4J93BAZZ_20220509110534_0_L050P_resize.bmp,JI16,1552,1942,P
5/9/2022,D4JE7LA,7A2D4J,7A2D4JE7L,D85Q143JAA,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D4JE7LAZZ_20220509080354_0_L050P_resize.bmp,JI16,312,1935,P
5/9/2022,D4JF71A,7H2D4J,7H2D4JF71,D85Q143H3A,T850QVN03,T850QVN03-F/K0,L128 Mura,2.6,7H2D4JF71AZZ_20220509163642_0_L050P_resize.bmp,JI16,282,1941,P
5/9/2022,D4JG4KA,UN2D4J,UN2D4JG4K,D85Q143LZJ,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,UN2D4JG4KAZZ_20220509152647_0_L050P_resize.bmp,JI16,2606,567,P
5/9/2022,D4JK21A,UN2D4J,UN2D4JK21,D85Q143HHV,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,UN2D4JK21AZZ_20220509080552_0_L050P_resize.bmp,JI15,1277,937,P
5/9/2022,D4JM3UB,7H2D4J,7H2D4JM3U,D85Q143K6S,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7H2D4JM3UBZZ_20220509230501_0_L050P_resize.bmp,JI15,3235,2099,P
5/9/2022,D4JN6TB,7C2D4J,7C2D4JN6T,D85Q143DR7,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4JN6TBZZ_20220509151931_0_L050P_resize.bmp,JI16,3620,2109,P
5/9/2022,D4JP7GB,7A2D4J,7A2D4JP7G,D85Q143LD4,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4JP7GBZZ_20220509083348_0_L050P_resize.bmp,JI16,1744,988,P
5/9/2022,D4JQ1NA,7A2D4J,7A2D4JQ1N,D85Q143MMP,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D4JQ1NAZZ_20220509174855_0_L050P_resize.bmp,JI16,2624,1931,P
5/9/2022,D4JQ9YA,7A2D4J,7A2D4JQ9Y,D85Q143KFF,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4JQ9YAZZ_20220509164220_0_L050P_resize.bmp,JI16,3244,914,P
5/9/2022,D4JR8QB,7C2D4J,7C2D4JR8Q,D85Q143LUB,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4JR8QBZZ_20220509084717_0_L050P_resize.bmp,JI16,1901,2038,P
5/9/2022,D4JS4CB,7C2D4J,7C2D4JS4C,D85Q143JY6,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4JS4CBZZ_20220509103204_0_L050P_resize.bmp,JI16,1984,1318,P
5/9/2022,D4JU4HB,7H2D4J,7H2D4JU4H,D85Q143JXW,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7H2D4JU4HBZZ_20220509214901_0_L050P_resize.bmp,JI15,3709,2082,P
5/9/2022,D4JU4ZB,7H2D4J,7H2D4JU4Z,D85Q143KF8,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4JU4ZBZZ_20220509220741_0_L050P_resize.bmp,JI07,713,1642,P
5/9/2022,D4JU9RA,7H2D4J,7H2D4JU9R,D85Q143LB9,T850QVN03,T850QVN03-0/K1,L128 Mura,2.7,7H2D4JU9RAZZ_20220509074033_0_L050P_resize.bmp,JI15,49,2139,P
5/9/2022,D4JV2GB,7H2D4J,7H2D4JV2G,D85Q143K6U,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4JV2GBZZ_20220509203836_0_L050P_resize.bmp,JI15,744,2129,P
5/9/2022,D4JX0VA,7H2D4J,7H2D4JX0V,D85Q152KGA,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4JX0VAZZ_20220509152513_0_L050P_resize.bmp,JI15,837,1613,P
5/9/2022,D4JX6BB,7H2D4J,7H2D4JX6B,D85Q143G55,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4JX6BBZZ_20220509205702_0_L050P_resize.bmp,JI15,1930,2031,P
5/9/2022,D4JX8KB,7H2D4J,7H2D4JX8K,D85Q152K3G,T850QVN03,T850QVN03-0/K1,L128 Mura,3,7H2D4JX8KBZZ_20220509143507_0_L050P_resize.bmp,JI15,2380,270,N
5/9/2022,D4JY8SA,7A2D4J,7A2D4JY8S,D85Q143N67,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4JY8SAZZ_20220509191643_0_L050P_resize.bmp,JI15,3581,618,P
5/9/2022,D4K24JB,7C2D4K,7C2D4K24J,D85Q143LYX,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4K24JBZZ_20220509150451_0_L050P_resize.bmp,JI15,1909,1397,P
5/9/2022,D4K27NB,7C2D4K,7C2D4K27N,D85Q143MRK,T850QVN03,T850QVN03-0/K1,L128 Mura,2.6,7C2D4K27NBZZ_20220509103637_0_L050P_resize.bmp,JI15,2381,1057,P
5/9/2022,D4K32KB,7C2D4K,7C2D4K32K,D85Q143LV4,T850QVN03,T850QVN03-0/K1,L128 Mura,2.6,7C2D4K32KBZZ_20220509210013_0_L050P_resize.bmp,JI15,2298,308,P
5/9/2022,D4K791A,7H2D4K,7H2D4K791,D85Q143LKP,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4K791AZZ_20220509151912_0_L050P_resize.bmp,JI16,3089,1504,P
5/9/2022,D4K80CB,7H2D4K,7H2D4K80C,D85Q143LRD,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4K80CBZZ_20220509091750_0_L050P_resize.bmp,JI16,1718,1258,P
5/9/2022,D4K84WB,7H2D4K,7H2D4K84W,D85Q143KVK,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4K84WBZZ_20220509163906_0_L050P_resize.bmp,JI16,193,1753,P
5/9/2022,D4KA51A,7A2D4K,7A2D4KA51,K83Q040279,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D4KA51AZZ_20220509185620_0_L050P_resize.bmp,JI16,2685,1858,P
5/9/2022,D4KA9KA,7A2D4K,7A2D4KA9K,D85Q143MX0,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4KA9KAZZ_20220509165704_0_L050P_resize.bmp,JI15,156,1510,P
5/9/2022,D4KC4SA,7C2D4K,7C2D4KC4S,D85Q143MQ4,T850QVN03,T850QVN03-0/K1,L128 Mura,2.8,7C2D4KC4SAZZ_20220509222232_0_L050P_resize.bmp,JI15,2586,1615,N
5/9/2022,D4KC4WA,7C2D4K,7C2D4KC4W,D85Q152K6F,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4KC4WAZZ_20220509222534_0_L050P_resize.bmp,JI15,1960,692,P
5/9/2022,D4KG21B,7C2D4K,7C2D4KG21,D85Q152K2Q,T850QVN03,T850QVN03-0/K1,L128 Mura,3.1,7C2D4KG21BZZ_20220509155857_0_L050P_resize.bmp,JI15,2597,1267,N
5/9/2022,D4KG2AB,7C2D4K,7C2D4KG2A,D85Q152KH3,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4KG2ABZZ_20220509234128_0_L050P_resize.bmp,JI15,1911,1759,P
5/9/2022,D4KG2HA,7C2D4K,7C2D4KG2H,D85Q143MEG,T850QVN03,T850QVN03-0/K1,L128 Mura,2.7,7C2D4KG2HAZZ_20220509180620_0_L050P_resize.bmp,JI15,2578,166,P
5/9/2022,D4KN2PB,7H2D4K,7H2D4KN2P,D85Q143MXV,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4KN2PBZZ_20220509145942_0_L050P_resize.bmp,JI15,2264,1883,P
5/9/2022,D4KN7DB,7H2D4K,7H2D4KN7D,D85Q143ME1,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4KN7DBZZ_20220509192309_0_L050P_resize.bmp,JI15,2719,1932,P
5/9/2022,D4KV4JB,7C2D4K,7C2D4KV4J,D85Q143N39,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4KV4JBZZ_20220509150030_0_L050P_resize.bmp,JI15,1999,1405,P
5/9/2022,D4KV4TB,7C2D4K,7C2D4KV4T,D85Q152KFQ,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4KV4TBZZ_20220509223107_0_L050P_resize.bmp,JI15,1919,1463,P
5/10/2022,D3397FB,7A2D33,7A2D3397F,K83Q04021P,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D3397FBZZ_20220510204156_0_L050P_resize.bmp,JI16,1944,1302,P
5/10/2022,D39J7WB,7C2D39,7C2D39J7W,D85Q142YUH,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D39J7WBZZ_20220510025841_0_L050P_resize.bmp,JI16,1405,1572,P
5/10/2022,D4AE7VB,UN2D4A,UN2D4AE7V,D85Q14350L,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,UN2D4AE7VBZZ_20220510160539_0_L050P_resize.bmp,JI15,1279,664,P
5/10/2022,D4AE7ZA,UN2D4A,UN2D4AE7Z,D85Q1433UT,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,UN2D4AE7ZAZZ_20220510155801_0_L050P_resize.bmp,JI15,3387,1968,P
5/10/2022,D4CF5ZA,7C2D4C,7C2D4CF5Z,K83Q0401QC,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4CF5ZAZZ_20220510185532_0_L050P_resize.bmp,JI15,3356,497,P
5/10/2022,D4CJ2FA,7A2D4C,7A2D4CJ2F,D85Q1432BF,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4CJ2FAZZ_20220510203240_0_L050P_resize.bmp,JI16,3424,1935,P
5/10/2022,D4D06MB,7A2D4D,7A2D4D06M,K83Q0400V0,T850QVN03,T850QVN03-0/K1,L128 Mura,2.7,7A2D4D06MBZZ_20220510143321_0_L050P_resize.bmp,JI15,2078,1310,P
5/10/2022,D4D12XA,7H2D4D,7H2D4D12X,K83Q0400EF,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4D12XAZZ_20220510142645_0_L050P_resize.bmp,JI15,2055,2011,P
5/10/2022,D4D21PB,7H2D4D,7H2D4D21P,D85Q143B3J,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4D21PBZZ_20220510184657_0_L050P_resize.bmp,JI15,1415,1385,P
5/10/2022,D4DE5VA,7H2D4D,7H2D4DE5V,D85Q1434DN,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7H2D4DE5VAZZ_20220510141251_0_L050P_resize.bmp,JI15,1450,1011,P
5/10/2022,D4DT6MB,7C2D4D,7C2D4DT6M,D85Q14340Y,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4DT6MBZZ_20220510163236_0_L050P_resize.bmp,JI15,1443,721,P
5/10/2022,D4DX1TB,7C2D4D,7C2D4DX1T,K83Q0400S6,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4DX1TBZZ_20220510144057_0_L050P_resize.bmp,JI16,2324,1428,P
5/10/2022,D4ER3TA,7H2D4E,7H2D4ER3T,D85Q143DKS,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4ER3TAZZ_20220510181642_0_L050P_resize.bmp,JI15,1628,1942,P
5/10/2022,D4F62MB,7H2D4F,7H2D4F62M,D85Q143903,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4F62MBZZ_20220510030639_0_L050P_resize.bmp,JI16,1569,1501,P
5/10/2022,D4FG0LB,7C2D4F,7C2D4FG0L,D85Q14393T,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4FG0LBZZ_20220510180013_0_L050P_resize.bmp,JI16,1644,1238,P
5/10/2022,D4FM6XB,7C2D4F,7C2D4FM6X,D85Q143BZM,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7C2D4FM6XBZZ_20220510185239_0_L050P_resize.bmp,JI15,1891,1363,P
5/10/2022,D4FT3GB,7H2D4F,7H2D4FT3G,D85Q143B0Z,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4FT3GBZZ_20220510203809_0_L050P_resize.bmp,JI16,1852,1384,P
5/10/2022,D4G90NB,7C2D4G,7C2D4G90N,D85Q1439H8,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4G90NBZZ_20220510162511_0_L050P_resize.bmp,JI15,618,1495,P
5/10/2022,D4GN1YB,7C2D4G,7C2D4GN1Y,D85Q143MPX,T850QVN03,T850QVN03-0/K1,L128 Mura,3.4,7C2D4GN1YBZZ_20220510132655_0_L050P_resize.bmp,JI15,2569,299,N
5/10/2022,D4GY8BB,7A2D4G,7A2D4GY8B,D85Q143H5A,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4GY8BBZZ_20220510074405_0_L050P_resize.bmp,JI15,3086,1845,P
5/10/2022,D4H65AA,7A2D4H,7A2D4H65A,D85Q143FK8,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4H65AAZZ_20220510000514_0_L050P_resize.bmp,JI16,3576,461,P
5/10/2022,D4HG5GA,7C2D4H,7C2D4HG5G,D85Q143KDZ,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4HG5GAZZ_20220510095951_0_L050P_resize.bmp,JI16,419,1958,P
5/10/2022,D4HL2UA,7C2D4H,7C2D4HL2U,D85Q143J2G,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4HL2UAZZ_20220510014451_0_L050P_resize.bmp,JI16,2077,2088,P
5/10/2022,D4HN9HB,UN2D4H,UN2D4HN9H,D85Q143JWG,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,UN2D4HN9HBZZ_20220510011730_0_L050P_resize.bmp,JI16,1684,1108,P
5/10/2022,D4HP2AB,7H2D4H,7H2D4HP2A,D85Q143J5S,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4HP2ABZZ_20220510081739_0_L050P_resize.bmp,JI16,500,1264,P
5/10/2022,D4HQ2TB,7A2D4H,7A2D4HQ2T,K83Q0402DE,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4HQ2TBZZ_20220510072203_0_L050P_resize.bmp,JI16,3024,1409,P
5/10/2022,D4HR8HB,7H2D4H,7H2D4HR8H,D85Q143HED,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4HR8HBZZ_20220510131522_0_L050P_resize.bmp,JI16,2104,1218,P
5/10/2022,D4HR9HB,7H2D4H,7H2D4HR9H,D85Q143H73,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4HR9HBZZ_20220510183253_0_L050P_resize.bmp,JI16,2944,2108,P
5/10/2022,D4HR9JB,7H2D4H,7H2D4HR9J,D85Q143H74,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4HR9JBZZ_20220510140921_0_L050P_resize.bmp,JI16,395,1808,P
5/10/2022,D4HS9FA,7A2D4H,7A2D4HS9F,D85Q143GW2,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4HS9FAZZ_20220510125532_0_L050P_resize.bmp,JI15,226,1894,P
5/10/2022,D4HT1DA,7A2D4H,7A2D4HT1D,D85Q143DVR,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4HT1DAZZ_20220510063215_0_L050P_resize.bmp,JI16,2084,1922,P
5/10/2022,D4HT2UA,7A2D4H,7A2D4HT2U,D85Q143GEC,T850QVN03,T850QVN03-F/K0,L128 Mura,2.6,7A2D4HT2UAZZ_20220510105816_0_L050P_resize.bmp,JI16,1884,1112,P
5/10/2022,D4HT2XB,7A2D4H,7A2D4HT2X,D85Q143GE2,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4HT2XBZZ_20220510081146_0_L050P_resize.bmp,JI16,2609,1942,P
5/10/2022,D4HU3JA,UN2D4H,UN2D4HU3J,D85Q143ENE,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,UN2D4HU3JAZZ_20220510022545_0_L050P_resize.bmp,JI16,370,1899,P
5/10/2022,D4HU9QA,7C2D4H,7C2D4HU9Q,D85Q143JQT,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4HU9QAZZ_20220510061924_0_L050P_resize.bmp,JI16,2844,1698,P
5/10/2022,D4HZ9YB,UN2D4H,UN2D4HZ9Y,D85Q143KQR,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,UN2D4HZ9YBZZ_20220510182318_0_L050P_resize.bmp,JI16,414,494,P
5/10/2022,D4J13FA,7C2D4J,7C2D4J13F,D85Q143HP5,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7C2D4J13FAZZ_20220510120501_0_L050P_resize.bmp,JI16,2304,1750,P
5/10/2022,D4J171B,7A2D4J,7A2D4J171,D85Q143KDQ,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4J171BZZ_20220510095834_0_L050P_resize.bmp,JI16,301,1298,P
5/10/2022,D4J18CB,7A2D4J,7A2D4J18C,D85Q143GCK,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4J18CBZZ_20220510022752_0_L050P_resize.bmp,JI16,3095,2116,P
5/10/2022,D4J30RA,7H2D4J,7H2D4J30R,D85Q143JR6,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4J30RAZZ_20220510114243_0_L050P_resize.bmp,JI16,603,1818,P
5/10/2022,D4J32WA,7H2D4J,7H2D4J32W,D85Q143J62,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7H2D4J32WAZZ_20220510125525_0_L050P_resize.bmp,JI15,1926,1060,P
5/10/2022,D4J52NA,7H2D4J,7H2D4J52N,D85Q143KQT,T850QVN03,T850QVN03-F/K0,L128 Mura,3.2,7H2D4J52NAZZ_20220510142634_0_L050P_resize.bmp,JI16,105,2028,N
5/10/2022,D4J71TB,7A2D4J,7A2D4J71T,D85Q143LK6,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4J71TBZZ_20220510205746_0_L050P_resize.bmp,JI16,1684,1973,P
5/10/2022,D4J73DB,7A2D4J,7A2D4J73D,D85Q143LF8,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4J73DBZZ_20220510164905_0_L050P_resize.bmp,JI15,3476,2092,P
5/10/2022,D4J77MA,7A2D4J,7A2D4J77M,D85Q143L3T,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D4J77MAZZ_20220510101753_0_L050P_resize.bmp,JI16,2576,1918,P
5/10/2022,D4J93UB,7C2D4J,7C2D4J93U,D85Q143H41,T850QVN03,T850QVN03-0/K1,L128 Mura,3,7C2D4J93UBZZ_20220510132454_0_L050P_resize.bmp,JI15,379,1501,N
5/10/2022,D4JF6MB,7H2D4J,7H2D4JF6M,D85Q143JLP,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4JF6MBZZ_20220510115146_0_L050P_resize.bmp,JI16,1903,1658,P
5/10/2022,D4JF7NA,7H2D4J,7H2D4JF7N,D85Q143JF5,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4JF7NAZZ_20220510111048_0_L050P_resize.bmp,JI16,1081,2058,P
5/10/2022,D4JF7XA,7H2D4J,7H2D4JF7X,D85Q143GCW,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D4JF7XAZZ_20220510163423_0_L050P_resize.bmp,JI16,2364,1478,P
5/10/2022,D4JH3UA,7A2D4J,7A2D4JH3U,D85Q143G6G,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7A2D4JH3UAZZ_20220510124233_0_L050P_resize.bmp,JI15,259,1953,P
5/10/2022,D4JL3PB,7A2D4J,7A2D4JL3P,D85Q143LKM,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4JL3PBZZ_20220510215904_0_L050P_resize.bmp,JI15,153,2100,P
5/10/2022,D4JL3TA,7A2D4J,7A2D4JL3T,D85Q143KFL,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7A2D4JL3TAZZ_20220510213853_0_L050P_resize.bmp,JI16,3567,1938,P
5/10/2022,D4JL8QB,7H2D4J,7H2D4JL8Q,D85Q143KCZ,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4JL8QBZZ_20220510120532_0_L050P_resize.bmp,JI16,221,2160,P
5/10/2022,D4JM3PB,7H2D4J,7H2D4JM3P,D85Q143G6B,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7H2D4JM3PBZZ_20220510170204_0_L050P_resize.bmp,JI16,201,2160,P
5/10/2022,D4JQ7TA,7A2D4J,7A2D4JQ7T,D85Q152MS1,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4JQ7TAZZ_20220510095712_0_L050P_resize.bmp,JI15,3230,970,P
5/10/2022,D4JV4EB,UN2D4J,UN2D4JV4E,D85Q152K7K,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,UN2D4JV4EBZZ_20220510050647_0_L050P_resize.bmp,JI15,2227,1291,P
5/10/2022,D4JW4JB,7A2D4J,7A2D4JW4J,D85Q143M86,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4JW4JBZZ_20220510135904_0_L050P_resize.bmp,JI15,3399,1615,P
5/10/2022,D4JW8KB,7A2D4J,7A2D4JW8K,D85Q143FR0,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D4JW8KBZZ_20220510164627_0_L050P_resize.bmp,JI16,3583,2104,P
5/10/2022,D4JX2JA,7H2D4J,7H2D4JX2J,D85Q143L27,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7H2D4JX2JAZZ_20220510222816_0_L050P_resize.bmp,JI15,3541,1862,P
5/10/2022,D4JX9VA,UN2D4J,UN2D4JX9V,D85Q143MUQ,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,UN2D4JX9VAZZ_20220510104444_0_L050P_resize.bmp,JI15,1131,1556,P
5/10/2022,D4JY4XB,7A2D4J,7A2D4JY4X,D85Q152LTY,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7A2D4JY4XBZZ_20220510185723_0_L050P_resize.bmp,JI15,1867,1077,P
5/10/2022,D4K03JB,7C2D4K,7C2D4K03J,D85Q143NCB,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4K03JBZZ_20220510042052_0_L050P_resize.bmp,JI15,2001,1030,P
5/10/2022,D4K03ZB,7C2D4K,7C2D4K03Z,D85Q143MX9,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7C2D4K03ZBZZ_20220510040353_0_L050P_resize.bmp,JI15,1617,1184,P
5/10/2022,D4K10VB,7C2D4K,7C2D4K10V,D85Q143MK4,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7C2D4K10VBZZ_20220510165214_0_L050P_resize.bmp,JI16,603,2018,P
5/10/2022,D4K22SB,7C2D4K,7C2D4K22S,D85Q152MQ9,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4K22SBZZ_20220510234311_0_L050P_resize.bmp,JI15,1899,1967,P
5/10/2022,D4K24YB,7C2D4K,7C2D4K24Y,D85Q152K4V,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4K24YBZZ_20220510062139_0_L050P_resize.bmp,JI15,1669,232,P
5/10/2022,D4K25MA,7C2D4K,7C2D4K25M,D85Q143N6K,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4K25MAZZ_20220510004558_0_L050P_resize.bmp,JI15,1936,297,P
5/10/2022,D4K31TB,7C2D4K,7C2D4K31T,D85Q143NBR,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,7C2D4K31TBZZ_20220510094451_0_L050P_resize.bmp,JI15,2380,1853,P
5/10/2022,D4K59GB,UN2D4K,UN2D4K59G,D85Q152LNC,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,UN2D4K59GBZZ_20220510083248_0_L050P_resize.bmp,JI15,1968,1560,P
5/10/2022,D4K59MB,UN2D4K,UN2D4K59M,D85Q152MF3,T850QVN03,T850QVN03-0/K1,L128 Mura,2.4,UN2D4K59MBZZ_20220510092004_0_L050P_resize.bmp,JI15,1720,1949,P
